DH002MMCRUPIAH00,Danamas Rupiah,"Sinarmas Asset Management, PT",money_market_fund
DH002MMCRUPIPL00,DANAMAS RUPIAH PLUS,"Sinarmas Asset Management, PT",money_market_fund
DH002MMSRDSSKS00,REKSA DANA SYARIAH SIMAS KAS SYARIAH,"Sinarmas Asset Management, PT",money_market_fund
DH002MXCDANFLK00,REKSA DANA DANAMAS FLEKSI,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXCRDSBGL00,Reksa Dana Simas Balance Gemilang,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXCRDSBPR00,Reksa Dana Simas Balance Prestasi,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXCSTUPRM00,REKSA DANA SIMAS SATU PRIMA,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXCSUSDBF00,Reksa Dana Simas USD Balance Fund,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXSKMBANG00,REKSA DANA SIMAS SYARIAH BERKEMBANG,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002MXSRDSSBS00,Reksa Dana Syariah Simas Balance Syariah,"Sinarmas Asset Management, PT",mixed_asset_fund
DH002PFCGMLG1000,Reksa Dana Terproteksi Simas Gemilang 10,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCGMLG1300,Reksa Dana Terproteksi Simas Gemilang 13,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCGMLG1818,Reksa Dana Terproteksi Simas Gemilang 18,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTG2020,REKSA DANA TERPROTEKSI SIMAS GEMILANG 20,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTS1100,Reksa Dana Terproteksi Simas Terproteksi 11,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTSC100,Reksa Dana Terproteksi Simas Cemerlang 10,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTSC212,REKSA DANA TERPROTEKSI SIMAS CEMERLANG 12,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTSC600,Reksa Dana Terproteksi Simas Cemerlang 6,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTSG919,REKSA DANA TERPROTEKSI SIMAS GEMILANG 19,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTST118,REKSA DANA TERPROTEKSI SIMAS TERPROTEKSI 18,"Sinarmas Asset Management, PT",capital_protected_fund
DH002PFCRDTST919,REKSA DANA TERPROTEKSI SIMAS TERPROTEKSI 19,"Sinarmas Asset Management, PT",capital_protected_fund
DH002SIMPDT,REKSA DANA SIMAS PENDAPATAN TETAP,"Sinarmas Asset Management, PT",fixed_income_fund
DI002FICDASIRA00,REKSA DANA DANAKITA OBLIGASI NEGARA,"Danakita Investama, PT",fixed_income_fund
DI002PFCAPPBID00,REKSA DANA TERPROTEKSI DANAKITA PROTEKSI PENDAPATAN BERKALA,"Danakita Investama, PT",capital_protected_fund
DI002PFCAPPBUS00,REKSA DANA TERPROTEKSI DANAKITA PROTEKSI PENDAPATAN BERKALA USD,"Danakita Investama, PT",capital_protected_fund
DI002PFCDANKIT10,REKSA DANA TERPROTEKSI DANAKITA PROTEKSI SERI X,"Danakita Investama, PT",capital_protected_fund
DI002PFCRDPS0900,Reksa Dana Terproteksi Danakita Proteksi Seri IX,"Danakita Investama, PT",capital_protected_fund
DIRDDSPU,Reksa Dana Danakita Stabil Pasar Uang,"Danakita Investama, PT",money_market_fund
DMPU,Reksa Dana Danareksa Melati Pendapatan Utama,"Danareksa Investment Management, PT",fixed_income_fund
DP20,REKSA DANA TERPROTEKSI DANAREKSA PROTEKSI XX,PT BRI Manajemen Investasi,capital_protected_fund
DR002EQC01RBET00,REKSA DANA RHB EQUITY GROWTH FUND,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002EQC01RBET01,REKSA DANA RHB EQUITY GROWTH FUND KELAS IA,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002EQC01RBET02,REKSA DANA RHB EQUITY GROWTH FUND KELAS IB,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002EQC01RBET03,REKSA DANA RHB EQUITY GROWTH FUND KELAS R,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002EQCALPSRO00,REKSA DANA ALLIANZ ALPHA SECTOR ROTATION,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002EQCRTIAEF00,REKSA DANA ALLIANZ INDO ASIA EQUITY FUND,"Allianz Global Investors Asset Management Indonesia, PT",equity_fund
DR002FICFIIFIF00,REKSA DANA ALLIANZ INDO FIXED INCOME FUND,"Allianz Global Investors Asset Management Indonesia, PT",fixed_income_fund
DR002FICFIXINC02,REKSA DANA ALLIANZ FIXED INCOME FUND 2,"Allianz Global Investors Asset Management Indonesia, PT",fixed_income_fund
DR002FICRTIBOF00,REKSA DANA ALLIANZ TM INDO BOND FUND,"Allianz Global Investors Asset Management Indonesia, PT",fixed_income_fund
DR002FICSMLEFI00,REKSA DANA ALLIANZ SMILE FIXED INCOME FUND,"Allianz Global Investors Asset Management Indonesia, PT",fixed_income_fund
DR002FICUSDFIF00,REKSA DANA ALLIANZ USD FIXED INCOME FUND,"Allianz Global Investors Asset Management Indonesia, PT",fixed_income_fund
DR002GFSHDGSED00,REKSA DANA SYARIAH ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR,"Allianz Global Investors Asset Management Indonesia, PT",global_fund
DR002IFCSRKHTI00,REKSA DANA INDEKS ALLIANZ SRI KEHATI INDEX FUND,"Allianz Global Investors Asset Management Indonesia, PT",index_fund
DR002IFSRHBJII00,Reksa Dana Syariah Indeks RHB JII Fund,"Allianz Global Investors Asset Management Indonesia, PT",index_fund
DR002MMCMONEYM02,REKSA DANA ALLIANZ MONEY MARKET FUND 2,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMCMONEYM05,REKSA DANA ALLIANZ MONEY MARKET FUND 5,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMCRDMMF606,Reksa Dana RHB Money Market Fund 6,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMCRDMMF707,REKSA DANA ALLIANZ MONEY MARKET FUND 7,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMCRDMMF808,REKSA DANA ALLIANZ MONEY MARKET FUND 8,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMCRUPILQ00,REKSA DANA ALLIANZ RUPIAH LIQUID FUND,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002MMSRSMMF101,Reksa Dana Syariah RHB Sharia Money Market Fund 1,"Allianz Global Investors Asset Management Indonesia, PT",money_market_fund
DR002PFCCPTPRO44,RDT RHB CAPITAL PROTECTED FUND 44,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCCPTPRO49,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 49,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCCPTPRO53,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 53,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5050,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 50,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5400,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 54,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5555,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 55,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5600,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 56,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5757,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 57,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5858,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 58,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF5959,REKSA DANA TERPROTEKSI RHB CAPITAL PROTECTED FUND 59,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF6060,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 60,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFCRCPF6161,REKSA DANA TERPROTEKSI ALLIANZ CAPITAL PROTECTED FUND 61,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFSCPTPSY01,REKSA DANA SYARIAH TERPROTEKSI ALLIANZ SHARIA CAPITAL PROTECTED FUND 1,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFSCPTPSY02,REKSA DANA SYARIAH TERPROTEKSI ALLIANZ SHARIA CAPITAL PROTECTED FUND 2,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DR002PFSCPTPSY03,REKSA DANA SYARIAH TERPROTEKSI ALLIANZ SHARIA CAPITAL PROTECTED FUND 3,"Allianz Global Investors Asset Management Indonesia, PT",capital_protected_fund
DX002EQC01DANP00,REKSA DANA BAHANA PRIMAVERA 99,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01DANP01,REKSA DANA BAHANA PRIMAVERA 99 Kelas S,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01DANP02,REKSA DANA BAHANA PRIMAVERA 99 Kelas G,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01DANP03,REKSA DANA BAHANA PRIMAVERA 99 Kelas A,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01EKAN00,REKSA DANA BAHANA DANA EKUITAS ANDALAN,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01EKAN01,REKSA DANA BAHANA DANA EKUITAS ANDALAN Kelas G,"Bahana TCW Investment Management, PT",equity_fund
DX002EQC01EKAN02,REKSA DANA BAHANA DANA EKUITAS ANDALAN Kelas S,"Bahana TCW Investment Management, PT",equity_fund
DX002EQCAKSMFS00,REKSA DANA BAHANA AKSELERASI MULTI FLEXI SAHAM,"Bahana TCW Investment Management, PT",equity_fund
DX002EQCBAEXQF00,REKSA DANA BAHANA EXPLORER EQUITY FUND,"Bahana TCW Investment Management, PT",equity_fund
DX002EQCDANPRM00,REKSA DANA BAHANA PRIMAVERA PLUS,"Bahana TCW Investment Management, PT",equity_fund
DX002EQS01RBES00,REKSA DANA SYARIAH BAHANA ICON SYARIAH,"Bahana TCW Investment Management, PT",equity_fund
DX002EQS01RBES02,REKSA DANA SYARIAH BAHANA ICON SYARIAH KELAS I,"Bahana TCW Investment Management, PT",equity_fund
DX002FIC01GNSA00,REKSA DANA BAHANA OBLIGASI GANESHA,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01GNSA01,REKSA DANA BAHANA OBLIGASI GANESHA KELAS G,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01GNSA02,REKSA DANA BAHANA OBLIGASI GANESHA KELAS D,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01GNSA03,REKSA DANA BAHANA OBLIGASI GANESHA KELAS I,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01KHTL00,REKSA DANA BAHANA OBLIGASI KEHATI LESTARI,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01KHTL01,REKSA DANA BAHANA OBLIGASI KEHATI LESTARI KELAS G,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01KHTL02,REKSA DANA BAHANA OBLIGASI KEHATI LESTARI KELAS S,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01RDMP00,REKSA DANA BAHANA PENDAPATAN TETAP MAKARA PRIMA,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01RDMP01,REKSA DANA BAHANA PENDAPATAN TETAP MAKARA PRIMA KELAS G,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIC01RDMP02,REKSA DANA BAHANA PENDAPATAN TETAP MAKARA PRIMA KELAS I,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICBALFIF00,REKSA DANA BAHANA ALPHA FIXED INCOME FUND,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICBAPFIF00,REKSA DANA BAHANA PREMIER FIXED INCOME FUND,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICBAPT2100,REKSA DANA BAHANA ANDALAN PENDAPATAN TETAP,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICBAXFIF00,REKSA DANA BAHANA APEX FIXED INCOME FUND,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICD0BN0201,REKSA DANA BAHANA OPTIMA PENDAPATAN ABADI,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICD0BN0301,REKSA DANA BAHANA PENDAPATAN TETAP ABADI 2,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICPRATAM00,REKSA DANA BAHANA PRATAMA PENDAPATAN TETAP,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICPTIS0000,REKSA DANA BAHANA PENDAPATAN TETAP INDONESIA SEHAT,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICPTSGGM00,Reksa Dana Syariah Bahana Pendapatan Tetap Syariah Generasi Gemilang,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FICRDBPTU00,REKSA DANA BAHANA PENDAPATAN TETAP UTAMA,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY00,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY01,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND Kelas G,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY02,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND Kelas D,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY03,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS O,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY04,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS A,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY05,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS T,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BMSY06,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS I,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BNSU00,REKSA DANA SYARIAH BAHANA USD NADHIRA SUKUK,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BNSU01,REKSA DANA SYARIAH BAHANA USD NADHIRA SUKUK KELAS G,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FIS01BNSU02,REKSA DANA SYARIAH BAHANA USD NADHIRA SUKUK KELAS D,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FISBNSUSD00,REKSA DANA SYARIAH BAHANA USD NADHIRA SUKUK,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002FISBSSYUS00,REKSA DANA SYARIAH BAHANA USD SUKUK FUND,"Bahana TCW Investment Management, PT",fixed_income_fund
DX002GFSBAUSOS00,REKSA DANA SYARIAH BAHANA US OPPORTUNITY SHARIA EQUITY USD,"Bahana TCW Investment Management, PT",global_fund
DX002GFSBGMUSE00,REKSA DANA SYARIAH BAHANA GLOBAL MEGATREND USD SHARIA EQUITY,"Bahana TCW Investment Management, PT",global_fund
DX002GFSBSGEU000,REKSA DANA BAHANA USD GLOBAL SHARIA EQUITIES,"Bahana TCW Investment Management, PT",global_fund
DX002GFSD0BN0500,REKSA DANA SYARIAH BAHANA GLOBAL HEALTHCARE SHARIA USD EQUITY FUND,"Bahana TCW Investment Management, PT",global_fund
DX002IFC01BIDX00,REKSA DANA INDEKS BAHANA INDEKS IDX30,"Bahana TCW Investment Management, PT",index_fund
DX002IFC01BIDX02,REKSA DANA INDEKS BAHANA INDEKS IDX30 KELAS S,"Bahana TCW Investment Management, PT",index_fund
DX002MMCBAMMEF00,REKSA DANA BAHANA MONEY MARKET ENDOWMENT FUND,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMCBINKAS00,REKSA DANA BAHANA INVESTASI KAS,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMCBPP17300,RDT BAHANA PROGRESSIVE PROTECTED FUND 173,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMCLIQUSD00,REKSA DANA BAHANA LIQUID USD,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMCRDBCMG00,Reksa Dana Bahana Cash Management,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMCRDBGDL00,REKSA DANA BAHANA GEBYAR DANA LIKUID,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMS01RBLS00,REKSA DANA SYARIAH BAHANA LIKUID SYARIAH,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMS01RBLS01,REKSA DANA SYARIAH BAHANA LIKUID SYARIAH KELAS S,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMS01RBLS02,REKSA DANA SYARIAH BAHANA LIKUID SYARIAH KELAS G,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMSRDBHLS00,REKSA DANA SYARIAH BAHANA HIMAYA LIKUID SYARIAH,"Bahana TCW Investment Management, PT",money_market_fund
DX002MMSRDSBKS00,REKSA DANA SYARIAH BAHANA KAS SYARIAH FUND,"Bahana TCW Investment Management, PT",money_market_fund
DX002PFC23B20300,REKSA DANA TERPROTEKSI BAHANA DYNAMIC PLUS PROTECTED FUND 203,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB205P205,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 205,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB206P206,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 206,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB208P208,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 208,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB209P209,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 209,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB210P210,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 210,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB211P211,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 211,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB214P214,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 214,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB216P216,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 216,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB217P217,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 217,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB224P224,REKSA DANA TERPOTEKSI BAHANA PROTECTED FUND 224,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB226P226,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 226,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB227P227,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 227,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCB228P228,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 228,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBCP14700,RDT BAHANA CORE PLUS PROTECTED FUND 147,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBCPUSD02,REKSA DANA TERPROTEKSI BAHANA CORE PROTECTED FUND USD 2 RESTRUKTURISASI,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPCUSD01,REKSA DANA TERPROTEKSI BAHANA CORE PROTECTED FUND USD 1 RESTRUKTURISASI,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPCUSD03,REKSA DANA TERPROTEKSI BAHANA CORE PROTECTED FUND USD 3 RESTRUKTURISASI,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPF00170,REKSA DANA TERPROTEKSI BAHANA PROTECTED FUND 170,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00187,Reksa Dana Terproteksi Bahana Progressive Protected Fund 187,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00188,Reksa Dana Terproteksi Bahana Progressive Protected Fund 188,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00196,Reksa Dana Terproteksi Bahana Progressive Protected Fund 196,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00197,Reksa Dana Terproteksi Bahana Progressive Protected Fund 197,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00199,Reksa Dana Terproteksi Bahana Progressive Protected Fund 199,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00200,Reksa Dana Terproteksi Bahana Progressive Protected Fund 200,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00201,Reksa Dana Terproteksi Bahana Progressive Protected Fund 201,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00212,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 212,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00213,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 213,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00215,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 215,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00220,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 220,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00225,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 225,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00229,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 229,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP00235,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 235,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP15900,RDT Bahana Progressive Protected Fund 159,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP16800,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 168,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP17600,Reksa Dana Terproteksi Bahana Progressive Protected Fund 176,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP17800,Reksa Dana Terproteksi Bahana Progressive Protected Fund 178,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCBPP18300,Reksa Dana Terproteksi Bahana Progressive Protected Fund 183,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF185,Reksa Dana Terproteksi Bahana Centrum Protected Fund 185,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF192,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 192,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF194,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 194,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF198,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 198,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF202,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 202,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF204,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 204,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF207,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 207,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF221,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 221,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF222,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 222,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF232,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 232,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCFBCPF233,REKSA DANA TERPROTEKSI BAHANA CENTRUM PROTECTED FUND 233,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCPPFUSD03,REKSA DANA TERPROTEKSI BAHANA PREMIUM PROTECTED FUND USD 3 RESTRUKTURISASI,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCPROTK184,REKSA DANA TERPROTEKSI BAHANA PROGRESSIVE PROTECTED FUND 184,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCPROTK189,Reksa Dana Terproteksi Bahana Progressive Protected Fund 189,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFCRDTBQ230,REKSA DANA TERPROTEKSI BAHANA QUANTUM PROTECTED FUND 230,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBFAZ0101,REKSA DANA SYARIAH TERPROTEKSI BAHANA FAZZA SYARIAH USD 1,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBHSTEK02,REKSA DANA SYARIAH TERPROTEKSI BAHANA HIMAYA SYARIAH 2,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBTSASY00,REKSA DANA SYARIAH TERPROTEKSI BAHANA SALAMA SYARIAH,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBTSS0102,REKSA DANA SYARIAH TERPROTEKSI BAHANA SALAMA SYARIAH 2,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBTSS0303,REKSA DANA SYARIAH TERPROTEKSI BAHANA SALAMA SYARIAH 3,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBTSS0505,REKSA DANA SYARIAH TERPROTEKSI BAHANA SALAMA SYARIAH 5,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSBTSS0606,REKSA DANA SYARIAH TERPROTEKSI BAHANA SALAMA SYARIAH 6,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002PFSPROTEK01,Reksa Dana Syariah Terproteksi Bahana Himaya Syariah 1,"Bahana TCW Investment Management, PT",capital_protected_fund
DX002SKSRDSTBS00,REKSA DANA SYARIAH BAHANA TAWQIYA BERBASIS SUKUK,"Bahana TCW Investment Management, PT",sukuk_based_fund
EDDP,REKSA DANA DANA PREMIER,"Equity Sekuritas Indonesia, PT",fixed_income_fund
EDSDPASTI,REKSA DANA DANA PASTI,"Equity Sekuritas Indonesia, PT",fixed_income_fund
EII01EQC01ANEF00,REKSA DANA SAHAM EASTSPRING INVESTMENTS ALPHA NAVIGATOR,"Eastspring Investments Indonesia, PT",equity_fund
EII01EQC01ANEF01,REKSA DANA SAHAM EASTSPRING INVESTMENTS ALPHA NAVIGATOR KELAS A,"Eastspring Investments Indonesia, PT",equity_fund
EII01EQC01ANEF02,REKSA DANA SAHAM EASTSPRING INVESTMENTS ALPHA NAVIGATOR KELAS B,"Eastspring Investments Indonesia, PT",equity_fund
